AATS0p,AATS1p,nAtomP,SaasC,WTPT-4,BCUTc-1h,GGI4,maxaaCH,SpAD_Dt,SpMax_Dt,EE_Dt,ETA_BetaP_ns,BCUTw-1h,BCUTc-1l,naAromAtom,SpDiam_Dt,MLFER_E,SPC-6,GATS1p,SaaCH,R_TpiPCTPC,AATS5p,minHaaCH,AATSC0i,maxaasC,ATS0p,Mp,MWC2,Zagreb,nAromBond,SPC-5,SP-2,ETA_dBetaP,JGI5,ETA_Eta_R,JGT,GGI7,ATS3v,minaasC,AATS6p,minHother,SPC-4,ATS8p,ATS8v,BCUTp-1h,AATS2p,ETA_BetaP,ATS1v,ATS3p,ETA_Eta_B_RC,AATS8p,ASP-5,ETA_EtaP_B_RC,ATS2m,nHaaCH,naaCH,ETA_Alpha,ETA_dBeta,SpMax8_Bhp,SpMAD_Dt,SpMax1_Bhi,SRW2,nBonds,TIC3,MW,JGI2,VPC-6,hmin,TWC,GGI3,ATS6p,AATS5v,ETA_Shape_Y,ZMIC0,ATS3e,ATS2v,ASP-7,ATS4p,SRW4,MDEO-12,AATS4p,ETA_EtaP_F_L,ATS4v,SpMin8_Bhp,maxHaaCH,SHaaCH,SpMax4_Bhv,SpMin1_Bhp,ATS3s,VPC-4,SpMax2_Bhm,GGI8,GATS1m,ECCEN,VP-0,ATS1e,ATS6v,AATS7p,JGI3,Sp,minHCsats,GGI5,ATS3i,ZMIC4,ATS0v,VP-6,ATS4e,MWC10,SpDiam_D,AATSC1e,ATS0e,Sv,SpMax1_Bhe,SpMax4_Bhi,AATS6e,maxdO,VR3_D,VR3_Dzs,ATS5p,Mv,ASP-1,SpAD_Dzm,SpMax_Dzm,SpMax_DzZ,EE_DzZ,SpAD_DzZ,SpAbs_Dzm,EE_Dzm,ATS5v,ATS5e,SpMin4_Bhi,WTPT-1,VR3_Dzp,AATS3p,Spe,McGowan_Volume,SC-3,naasC,ATS7p,AATS0v,ATS4s,Sare,MDEC-33,ATS3m,VR3_Dzi,VP-3,minaaCH,SpMax1_Bhm,TIC4,VPC-5,ETA_Eta_R_L,WPOL,MATS1e,VP-5,GGI9,ATSC1v,TIC5,GATS1e,VP-2,ETA_Eta_L,maxHdsCH,MWC3,Kier1,piPC9,SHBa,GATS1v,VR3_Dt,ATS2p,nBonds2,Sse,ATS1i,ETA_Epsilon_1,nHeavyAtom,VAdjMat,ETA_Eta,nC,ATS7e,apol,SdssC,nBondsM,AATSC2c,AATS6v,ZMIC3,ETA_Beta_ns,CrippenMR,GGI6,ETA_EtaP_F,ETA_EtaP_L,SpMax_D,EE_D,SpAD_D,ETA_Beta_s,minsssCH,SpDiam_Dze,SpDiam_Dzi,ATS2e,SpMAD_D,ATSC1e,ATS6i,CrippenLogP,SP-0,ATS1p,ASP-6,ATS7i,SpMax5_Bhv,AATS8e,SpMax5_Bhp,SpMax5_Bhe,SdsCH,MATS2v,maxHother,SpMax2_Bhe,minHdsCH,SpMax2_Bhi,SpAbs_Dzi,SpAD_Dzi,VR3_Dze,VR3_Dzv,DELS2,ATS8e,Si,nAtom,SpDiam_Dzm,SpMax5_Bhi,SpMax4_Bhe,minHCsatu,mindsCH,EE_Dze,SpMax_Dze,SpAD_Dze,SpAbs_Dze,SpMax1_Bhp,SpMax8_Bhe,AATS1e,SM1_Dze,ATS6e,GGI10,EE_Dzi,SpMax_Dzi,JGI1,VR3_DzZ,VR3_Dzm,ATS8i,SpDiam_DzZ,piPC5,ETA_dEpsilon_B,AATSC2v,SpMax5_Bhs,ATS7v,inhibitor
1.559244,1.884852,17,5.254771,5.519,0.20706,0.986667,2.122454,508.126029,254.063015,254.063015,0.78846,15.995928,-0.370632,18,379.736945,2.662,5.579235,0.950555,23.291095,6.051227,1.240477,0.426308,1.477455,1.254339,74.843692,0.68879,4.875197,130,18,4.431402,11.143569,0.19231,0.02251,43.79976,0.399825,0.262153,20642.12152,0.45666,1.347509,0.426308,3.044972,107.479712,14100.36494,10.006859,1.654429,1.38462,13629.48572,151.352738,0.55785,1.22136,0.08502,0.02146,6215.388225,12,12,12.46666,5,2.665925,19.543309,3.953474,4.043051,28,232.568425,346.168128,0.06006,1.313411,-0.137448,127.825747,1.375,128.013351,164.37634,0.28075,85.174925,796.867496,19076.16873,0.037236,143.035276,5.32301,0.125,1.288606,0.28469,18876.08434,0.960279,0.558496,5.939861,3.207938,1.998915,299.888889,1.074262,3.815776,0.204586,0.842026,657,14.736264,382.376728,17088.61255,1.304031,0.038194,33.061944,0.569345,0.652778,16196.51753,24.349311,10920.62412,0.920014,832.844644,11.557851,242.426697,-0.003371,360.804264,30.905631,3.929046,3.405419,7.443758,11.533526,15.338079,15.018295,133.971514,0.643867,0.450507,242.747261,121.403766,121.376013,121.376013,242.691586,242.024001,121.403766,17752.64475,810.951084,1.295031,52.954871,14.366231,1.441455,46.062745,2.7696,1.53713,6,121.274851,227.513002,312.916667,46.616,4.619569,6344.368524,15.103371,4.085635,1.700984,3.887685,249.323312,1.246929,12.61415,36,-0.063145,1.811984,0.118125,142.597918,247.323312,0.846128,6.146727,5.21227,0,5.686975,20.727041,6.552954,26.050675,0.896748,16.704633,135.663213,50,47.753824,7242.732596,0.56528,26,5.70044,17.98125,22,696.129756,57.193446,-0.459627,19,0.000895,179.880132,28.019173,20.5,107.2301,0.38449,0.99302,0.20047,157.122179,157.122179,314.244359,15.5,0,188.65839,188.651065,621.859468,12.086322,-0.168554,14892.10427,4.7471,18.35516,94.242579,0.057411,14677.78801,3.079595,7.509073,3.049488,3.289169,0,-0.039378,0.558496,3.875411,0,3.900399,241.533301,242.268779,17.663535,15.583916,19.177022,660.798436,361.195596,48,188.532181,3.328747,3.356793,0,0,121.481429,121.481429,242.903048,242.185342,3.853582,2.77182,7.647535,0.777516,707.157036,0.1156,121.165034,121.165034,0.178571,17.588283,17.571984,14130.89068,188.484377,5.729897,0.07235,-2.045218,3.295722,16176.67378,1
1.580796,1.902825,11,5.521176,2.428401,0.202527,1.902778,2.152011,364.314494,182.157247,182.157247,0.61905,34.968854,-0.280586,11,252.490559,2.113,10.52386,0.841539,8.537928,8.135435,1.285189,0.432988,1.505097,1.38441,61.651036,0.690991,4.762174,116,12,6.654502,10.069199,0.0119,0.033629,36.0499,0.574113,0.268247,20315.03701,0.910594,1.219306,0.432988,4.113681,71.982604,8465.851417,11.093858,1.7152,1.22619,11152.80583,153.109735,0.80023,1.124728,0.068685,0.03811,6270.109421,4,4,10.24762,0.25,2.45754,17.348309,4.11089,3.850148,23,174.620912,303.11384,0.088889,4.29703,0.055162,119.372064,1.909722,113.395429,173.699002,0.34154,69.257825,758.999244,17447.00269,0.027081,150.015054,5.231109,0,1.171993,0.22044,19410.12116,0.960279,0.454418,1.774812,3.22256,2.009812,261.462963,2.2384,3.882115,0.197027,0.65197,348,12.86767,315.879838,14579.17102,1.173577,0.056168,26.948667,0.356759,1.0425,15236.12083,27.238366,8786.082083,1.44816,955.588726,12.040095,124.798898,-0.000444,297.612857,24.955996,4.077242,3.444856,7.78487,11.775141,11.251628,12.757978,127.233683,0.639897,0.429209,131.318231,65.675098,65.704406,65.704406,131.379299,130.235128,65.675098,17196.2012,755.673502,1.257834,42.567055,12.571584,1.531097,37.694118,2.2597,2.540113,5,96.233318,225.284156,307.920268,38.056,7.963812,6621.611452,12.392278,4.372703,2.116953,4.074832,174.620912,3.240397,9.87177,34,-0.00727,2.514195,0.086875,174.292396,174.620912,0.661158,6.90784,5.2426,0,5.624018,15.879017,7.292853,21.298221,0.868419,10.386615,125.209569,41,39.076111,6046.843434,0.58339,21,5.392317,19.00958,16,593.869266,46.444274,-0.268335,13,0.001013,156.76528,27.238366,13,88.6714,0.511791,0.81144,0.24965,85.778305,85.778305,171.556611,12.75,-0.260025,95.216727,95.029555,551.195632,8.169362,-0.018219,15500.64238,3.47698,15.198306,78.015822,0.042157,13289.27724,2.76781,7.44877,2.778368,2.903662,0,0.137777,0.454418,3.805578,0,3.830581,132.398132,133.191905,12.507528,11.971884,20.808662,476.721292,296.481889,39,94.001255,2.954194,3.407991,0.702972,0,66.745088,66.745088,133.544425,132.832799,3.994298,2.709069,7.704386,0.879068,723.992952,0,66.550292,66.550292,0.26087,12.856674,12.845667,10496.96071,94.034451,5.835907,0.05784,7.146096,3.277817,11705.11057,1
1.580796,1.902825,11,5.521176,2.428401,0.202527,1.902778,2.152011,364.314494,182.157247,182.157247,0.61905,34.968854,-0.280586,11,252.490559,2.113,10.52386,0.841539,8.537928,8.135435,1.285189,0.432988,1.505097,1.38441,61.651036,0.690991,4.762174,116,12,6.654502,10.069199,0.0119,0.033629,36.0499,0.574113,0.268247,20315.03701,0.910594,1.219306,0.432988,4.113681,71.982604,8465.851417,11.093858,1.7152,1.22619,11152.80583,153.109735,0.80023,1.124728,0.068685,0.03811,6270.109421,4,4,10.24762,0.25,2.45754,17.348309,4.11089,3.850148,23,174.620912,303.11384,0.088889,4.29703,0.055162,119.372064,1.909722,113.395429,173.699002,0.34154,69.257825,758.999244,17447.00269,0.027081,150.015054,5.231109,0,1.171993,0.22044,19410.12116,0.960279,0.454418,1.774812,3.22256,2.009812,261.462963,2.2384,3.882115,0.197027,0.65197,348,12.86767,315.879838,14579.17102,1.173577,0.056168,26.948667,0.356759,1.0425,15236.12083,27.238366,8786.082083,1.44816,955.588726,12.040095,124.798898,-0.000444,297.612857,24.955996,4.077242,3.444856,7.78487,11.775141,11.251628,12.757978,127.233683,0.639897,0.429209,131.318231,65.675098,65.704406,65.704406,131.379299,130.235128,65.675098,17196.2012,755.673502,1.257834,42.567055,12.571584,1.531097,37.694118,2.2597,2.540113,5,96.233318,225.284156,307.920268,38.056,7.963812,6621.611452,12.392278,4.372703,2.116953,4.074832,174.620912,3.240397,9.87177,34,-0.00727,2.514195,0.086875,174.292396,174.620912,0.661158,6.90784,5.2426,0,5.624018,15.879017,7.292853,21.298221,0.868419,10.386615,125.209569,41,39.076111,6046.843434,0.58339,21,5.392317,19.00958,16,593.869266,46.444274,-0.268335,13,0.001013,156.76528,27.238366,13,88.6714,0.511791,0.81144,0.24965,85.778305,85.778305,171.556611,12.75,-0.260025,95.216727,95.029555,551.195632,8.169362,-0.018219,15500.64238,3.47698,15.198306,78.015822,0.042157,13289.27724,2.76781,7.44877,2.778368,2.903662,0,0.137777,0.454418,3.805578,0,3.830581,132.398132,133.191905,12.507528,11.971884,20.808662,476.721292,296.481889,39,94.001255,2.954194,3.407991,0.702972,0,66.745088,66.745088,133.544425,132.832799,3.994298,2.709069,7.704386,0.879068,723.992952,0,66.550292,66.550292,0.26087,12.856674,12.845667,10496.96071,94.034451,5.835907,0.05784,7.146096,3.277817,11705.11057,1
1.559244,1.884852,17,5.261688,5.518763,0.20706,0.986667,2.16875,511.262512,255.631256,255.631256,0.78846,15.995928,-0.370632,18,382.273214,2.662,5.662568,0.950555,23.259073,6.047686,1.27764,0.419302,1.477455,1.258949,74.843692,0.68879,4.875197,130,18,4.648375,11.155474,0.19231,0.02251,43.9308,0.391695,0.300347,20642.12152,0.45673,1.261001,0.419302,2.981029,108.223719,14320.81172,10.007474,1.654429,1.38462,13629.48572,151.352738,0.55785,1.319801,0.084515,0.02146,6215.388225,12,12,12.46666,5,2.696921,19.663943,3.953525,4.043051,28,241.323312,346.168128,0.054054,1.363813,-0.142231,127.855451,1.625,131.144084,169.023722,0.28075,85.174925,796.867496,19076.16873,0.036938,144.0417,5.32301,0.125,1.297673,0.28469,19101.21175,0.994512,0.55791,5.94478,3.186011,1.998988,299.277778,1.052254,3.817043,0.179894,0.842026,620,14.736264,382.376728,17280.30184,1.280338,0.045139,33.061944,0.569345,0.652778,16196.51753,22.258083,10920.62412,0.900517,832.86836,11.565489,239.418375,-0.003371,360.804264,30.905631,3.92911,3.391168,7.382337,11.536437,15.032149,15.099242,137.985103,0.643867,0.450507,240.29568,120.177976,120.150183,120.150183,240.239926,239.57242,120.177976,18254.56198,813.346092,1.275833,52.954427,14.421319,1.441455,46.062745,2.7696,1.53713,6,119.071443,227.513002,311.75,46.616,4.830993,6344.368524,15.416475,4.047517,1.701256,3.887727,257.323312,1.358334,12.61415,36,-0.063145,1.76819,0.125625,142.597918,255.323312,0.846128,6.150181,5.21227,0,5.686975,20.727041,6.545709,26.06575,0.896748,17.13418,135.663213,50,47.753824,7242.732596,0.56528,26,5.70044,18.09565,22,702.252196,57.193446,-0.459575,19,0.000892,166.156748,25.078885,20.5,107.2301,0.343673,0.99366,0.20047,155.325475,155.325475,310.65095,15.5,0,186.59542,186.558823,621.859468,11.948113,-0.168554,16550.85038,4.7471,18.35516,94.242579,0.057451,14843.07616,3.079595,7.485975,3.049479,3.289018,0,-0.039378,0.55791,3.876319,0,3.901203,239.077335,239.812813,18.408782,15.990354,19.150224,613.849928,361.195596,48,186.468468,3.328652,3.342749,0,0,120.255778,120.255778,240.451747,239.734041,3.853732,2.830016,7.647535,0.777516,767.763044,0.086624,119.937051,119.937051,0.178571,18.536149,18.570241,12898.87139,186.42056,5.715176,0.07235,-2.045218,3.289246,15999.26349,1
1.559244,1.884852,17,5.314266,5.517934,0.20706,0.986667,2.122454,514.575778,257.287889,257.287889,0.78846,15.995928,-0.370632,18,384.948862,2.662,5.875269,0.950555,23.157687,6.034438,1.206118,0.426308,1.477455,1.289042,74.843692,0.68879,4.875197,130,18,4.801405,11.039491,0.19231,0.020594,44.10414,0.384195,0.269097,20867.24893,0.456828,1.239814,0.426308,3.223932,112.902215,14832.32731,10.008702,1.654429,1.38462,13629.48572,152.359162,0.54101,1.328261,0.084975,0.02081,6215.388225,12,12,12.46666,5,2.697387,19.791376,3.953711,4.043051,28,232.958785,346.168128,0.066066,1.448127,-0.149601,127.970149,1.625,128.940676,157.660267,0.28075,85.174925,796.891212,19076.16873,0.037044,148.055289,5.32301,0.125,1.333831,0.2853,19603.12899,0.995438,0.55709,5.96045,3.151537,1.999249,298.111111,1.223206,3.821146,0.200806,0.842026,618,14.736264,382.376728,17102.89155,1.377189,0.043919,33.061944,0.569345,0.597222,16201.98445,23.303697,10920.62412,0.861713,835.263368,11.586464,236.640445,-0.003371,360.804264,30.905631,3.929347,3.36577,7.441207,11.539996,14.85757,15.164103,141.115835,0.643867,0.451108,238.008191,119.034231,119.006415,119.006415,237.952391,237.284931,119.034231,18446.25127,873.9521,1.243548,52.952873,14.480321,1.45104,46.062745,2.7696,1.4467,6,119.81545,227.513002,316.583333,46.616,5.138693,6465.434533,15.903556,4.20695,1.701598,3.887889,253.323312,1.478962,12.63099,37,-0.063145,1.755811,0.1025,142.597918,255.323312,0.846128,6.087613,5.21319,0,5.693732,20.727041,6.554156,26.087675,0.896748,15.948923,135.663213,50,47.753824,7242.732596,0.56528,26,5.70044,18.25562,22,655.303688,57.193446,-0.459504,19,0.000875,164.45088,27.87268,20.5,107.2301,0.425306,0.99417,0.20051,153.672658,153.672658,307.345316,15.5,0,184.665115,184.600245,621.859468,11.820974,-0.168554,16716.13853,4.7471,18.35516,94.242579,0.056625,13611.05687,3.079594,7.482367,3.04946,3.288479,0,-0.039378,0.55709,3.879213,0,3.903758,236.785207,237.520685,16.398066,16.625572,19.01932,636.00116,361.195596,48,184.537531,3.328328,3.319011,0,0,119.112132,119.112132,238.164455,237.446748,3.854333,2.83247,7.647535,0.777516,773.885484,0.090807,118.790987,118.790987,0.160714,16.422355,16.429523,13294.64882,184.489555,5.712701,0.07235,-2.045218,3.280386,16219.71027,1
1.499913,1.780032,8,1.27912,15.802797,0.340586,2.042222,1.855586,850.502495,425.251247,425.251247,0.4875,31.974281,-0.39153,12,601.337838,3.176,9.491554,1.024698,17.802571,2.218028,1.176058,0.487246,1.488695,0.797877,113.993389,0.66614,5.273,194,12,6.920147,16.897887,-0.1375,0.021642,83.96522,0.433311,0.863804,31771.09169,0.481243,1.216049,0.487246,4.953419,263.060919,35728.62607,10.504472,1.500597,1.1125,20113.34412,236.94348,0.93198,1.217875,0.086963,0.0233,10385.14891,10,10,18.93331,-5.5,3.045635,21.262562,3.90482,4.442651,42,422.577829,568.235556,0.076768,2.215139,-0.104423,159.471756,2.347222,231.049287,163.549898,0.28521,132.124079,1452.17081,28644.1399,0.033636,219.615344,5.720312,0.933855,1.137903,0.2277,30430.93375,1.429081,0.53107,5.07377,3.550875,1.949971,564.212963,1.829759,3.824447,0.557099,0.747989,1220,23.322821,607.878462,31504.61808,1.231489,0.042677,50.626675,0.465814,1.211944,30262.04238,29.268995,16269.38354,1.499659,1519.098294,11.991969,446.974053,-0.006167,590.200357,47.260604,3.87738,3.748318,7.768457,13.304168,24.255394,27.046912,215.218659,0.62185,0.458097,554.548925,277.276987,277.213127,277.213127,554.419851,552.127068,277.276987,29929.63141,1462.55175,1.515349,80.115712,24.505419,1.260338,73.933333,4.3108,2.449355,2,247.529316,214.070836,629.925926,74.968,8.734491,10791.30454,24.455836,6.611078,1.674573,3.886408,436.087604,2.205602,19.24002,55,-0.071016,2.8028,0.410316,31.942088,438.087604,0.771853,10.257164,10.13185,0,6.079933,34.489796,5.63166,77.24163,1.014725,24.908242,205.581767,78,76.694465,11510.87315,0.59561,40,6.321928,41.82906,29,1576.982346,87.156548,-0.719721,17,0.001196,165.813779,31.74049,19.5,155.6814,0.89229,1.0534,0.2533,320.011603,320.011603,640.023207,25,-0.981655,390.637877,378.512499,1064.905536,16.00058,-0.481046,31026.28921,1.60799,28.907202,138.842483,0.053835,32649.19436,3.414923,7.804861,3.479303,3.56929,0,-0.094901,0.53107,3.864461,0,3.888245,539.9103,541.670558,24.580708,24.086615,63.963621,1685.84988,578.621172,76,389.524992,3.621826,3.701395,0.396367,0,278.20941,278.20941,556.312651,554.295443,3.810129,3.286379,7.793314,2.123377,1476.00683,0.358029,270.881601,270.881601,0.178571,24.565668,24.563254,35070.03716,389.428396,5.494603,0.04031,-4.773323,4.213708,34223.60033,1
2.167107,2.157404,17,5.306705,8.193791,0.268592,1.72,2.158673,481.615548,240.807774,240.807774,0.75,78.918337,-0.370081,12,351.869683,3.325,7.780935,0.590095,14.35641,6.144789,1.58012,0.444603,1.552654,1.445585,82.350067,0.800465,4.905275,134,12,5.732112,11.55039,0.125,0.024194,45.96885,0.520415,0.477431,20033.61001,0.732245,1.738058,0.444603,3.978936,104.32717,13074.71553,10.896061,1.989846,1.375,12526.58612,148.357486,0.75333,1.768257,0.078036,0.02897,9228.551529,7,7,13.68094,3.25,2.676968,18.523675,3.94223,4.043051,28,181.421245,449.944053,0.079772,2.146649,-0.144538,128.776924,1.5625,114.711835,220.357915,0.32892,80.911536,655.729338,18095.8234,0.032532,124.456705,5.361292,0.285714,1.555709,0.27797,16810.56722,0.891928,0.561842,3.41729,3.107033,1.978856,281,1.674246,4.026124,0.237843,0.470369,632,16.373253,317.642866,16094.47081,1.646038,0.040064,30.417674,0,0.75,12318.51508,37.53627,10936.2665,1.095812,645.464384,11.741311,223.911795,-0.008756,307.990711,28.477951,3.932424,3.235268,8.131293,12.107866,14.807715,16.706312,109.028262,0.74942,0.443526,217.176048,108.400587,108.452912,108.452912,217.202889,214.962759,108.400587,15204.69616,541.325446,1.124355,52.628464,14.136915,1.809238,38.196078,2.7256,1.995455,5,111.93057,287.796487,311.06893,38.42,8.629201,9866.668282,14.966715,4.606433,1.899012,6.879644,181.421245,1.757813,12.41867,39,-0.090117,2.118814,0.226875,69.646429,181.421245,0.734353,7.12497,5.19145,0.601715,5.733341,20.727041,6.806207,36.139252,0.668518,15.04799,127.350124,40,39.159869,5745.721567,0.68208,26,5.70044,19.01204,18,541.02577,52.417516,0.087144,16,0.003805,243.855618,37.53627,19.5,108.2114,0.508571,1.0368,0.19967,147.636722,147.636722,295.273444,16.25,0,169.858013,172.603769,512.587592,11.356671,-0.350236,10061.49439,3.30748,18.681434,86.296148,0.054045,10586.34429,3.020168,7.782924,3.082469,3.117526,1.656641,-0.069219,0.601715,3.84991,0.601715,3.867767,225.580072,226.478276,15.137227,18.423868,31.934462,459.192539,281.994315,38,166.314133,3.140417,3.219238,0,1.656641,111.616827,111.616827,223.320006,222.089621,3.876017,2.77182,7.941072,1.454091,536.665354,0.132027,113.056407,113.056407,0.232143,15.200397,15.201845,9079.649736,166.35997,5.710427,0.10287,-3.456558,3.316382,14808.15793,1
1.808815,1.988955,9,4.515216,5.713587,0.146669,1.488889,2.260477,291.949034,145.974517,145.974517,0.47222,78.918518,-0.364329,6,194.752531,1.46,6.701252,0.784153,4.341878,3.514317,1.337005,0.422726,1.290108,1.406759,61.499714,0.720019,4.51086,90,6,4.32925,7.692065,-0.11111,0.023026,27.80431,0.492933,0.180556,15741.88089,0.87642,1.292959,0.422726,2.562373,56.552057,6514.296484,10.538631,1.664236,1.05556,9681.013984,121.229363,0.47264,1.346478,0.073923,0.02626,6607.604714,2,2,9.71428,-2,2.07702,16.219391,3.952311,3.663562,19,152.218849,330.00222,0.068376,2.552243,-0.230807,108.847836,1.375,81.456425,169.290577,0.30882,64.092479,669.545066,14266.29888,0.032883,113.402768,4.962845,0.25,1.417535,0.16966,14357.44216,0.65801,0.468301,0.891027,3.002823,1.991825,212.081276,1.232301,3.991493,0.102545,0.484248,305,12.681936,267.932712,9626.16772,1.276441,0.050926,24.480652,0.256323,0.4375,13827.49118,28.239531,8066.73751,1.283563,615.825231,11.514354,107.623497,-0.000415,262.203666,22.143826,3.952242,3.217948,7.586706,12.197212,9.431776,9.484145,96.264387,0.651289,0.453336,122.688033,60.783526,60.839492,60.839492,122.780317,121.327841,60.783526,12188.92154,552.89574,1.093544,36.089634,9.161029,1.393441,32.901961,2.1068,1.236369,4,66.374914,237.256986,207.877343,33.108,7.080124,7514.349052,9.170077,3.874611,2.081401,6.879668,151.364096,1.972942,8.61336,27,-0.005087,2.015383,0.045625,9.379491,153.364096,0.61305,5.950114,5.55951,0,5.342334,14.409972,5.627396,19.053302,0.901139,8.52863,106.511096,35,34.201748,4964.15807,0.57899,18,5.169925,17.34372,14,391.723412,42.142688,0.303903,7,-0.001124,152.796313,28.105228,8.5,79.679,0.283265,0.58114,0.30886,72.690403,72.690403,145.380806,10.5,0.126699,95.584605,97.092976,487.245216,8.076711,-0.01453,10122.69948,4.98499,13.120956,69.613429,0.048667,8378.70296,2.830575,7.501529,2.911951,2.936952,0,0.013364,0.468301,3.621777,0,3.673206,128.337393,128.745556,9.187975,9.66276,20.42375,315.064236,255.83043,34,93.516617,2.95587,3.172487,0.5965,0,62.951265,62.951265,126.895971,126.326829,3.903768,2.382872,7.65522,0.853714,477.962484,0.028875,64.00491,64.00491,0.210526,9.203193,9.20357,6716.090104,93.564523,5.208461,0.04185,0.769927,2.975897,7896.965535,1
1.808815,1.988955,9,4.515216,5.713587,0.146669,1.488889,2.260477,291.949034,145.974517,145.974517,0.47222,78.918518,-0.364329,6,194.752531,1.46,6.701252,0.784153,4.341878,3.514317,1.337005,0.422726,1.290108,1.406759,61.499714,0.720019,4.51086,90,6,4.32925,7.692065,-0.11111,0.023026,27.80431,0.492933,0.180556,15741.88089,0.87642,1.292959,0.422726,2.562373,56.552057,6514.296484,10.538631,1.664236,1.05556,9681.013984,121.229363,0.47264,1.346478,0.073923,0.02626,6607.604714,2,2,9.71428,-2,2.07702,16.219391,3.952311,3.663562,19,152.218849,330.00222,0.068376,2.552243,-0.230807,108.847836,1.375,81.456425,169.290577,0.30882,64.092479,669.545066,14266.29888,0.032883,113.402768,4.962845,0.25,1.417535,0.16966,14357.44216,0.65801,0.468301,0.891027,3.002823,1.991825,212.081276,1.232301,3.991493,0.102545,0.484248,305,12.681936,267.932712,9626.16772,1.276441,0.050926,24.480652,0.256323,0.4375,13827.49118,28.239531,8066.73751,1.283563,615.825231,11.514354,107.623497,-0.000415,262.203666,22.143826,3.952242,3.217948,7.586706,12.197212,9.431776,9.484145,96.264387,0.651289,0.453336,122.688033,60.783526,60.839492,60.839492,122.780317,121.327841,60.783526,12188.92154,552.89574,1.093544,36.089634,9.161029,1.393441,32.901961,2.1068,1.236369,4,66.374914,237.256986,207.877343,33.108,7.080124,7514.349052,9.170077,3.874611,2.081401,6.879668,151.364096,1.972942,8.61336,27,-0.005087,2.015383,0.045625,9.379491,153.364096,0.61305,5.950114,5.55951,0,5.342334,14.409972,5.627396,19.053302,0.901139,8.52863,106.511096,35,34.201748,4964.15807,0.57899,18,5.169925,17.34372,14,391.723412,42.142688,0.303903,7,-0.001124,152.796313,28.105228,8.5,79.679,0.283265,0.58114,0.30886,72.690403,72.690403,145.380806,10.5,0.126699,95.584605,97.092976,487.245216,8.076711,-0.01453,10122.69948,4.98499,13.120956,69.613429,0.048667,8378.70296,2.830575,7.501529,2.911951,2.936952,0,0.013364,0.468301,3.621777,0,3.673206,128.337393,128.745556,9.187975,9.66276,20.42375,315.064236,255.83043,34,93.516617,2.95587,3.172487,0.5965,0,62.951265,62.951265,126.895971,126.326829,3.903768,2.382872,7.65522,0.853714,477.962484,0.028875,64.00491,64.00491,0.210526,9.203193,9.20357,6716.090104,93.564523,5.208461,0.04185,0.769927,2.975897,7896.965535,1
1.918467,2.121637,13,4.195899,5.681006,0.262523,2.155556,2.213855,588.523199,293.166899,293.166899,0.77083,78.918518,-0.305058,16,394.876048,2.575,11.190039,0.708981,15.580909,8.95771,1.512198,0.449524,1.96332,1.408041,72.901738,0.755533,4.905275,134,17,6.985595,11.02507,0.16667,0.021747,42.42968,0.486714,0.506944,22583.45853,-0.236878,1.475332,0.449524,4.390974,81.002626,10322.73112,11.691962,1.931921,1.375,12651.50688,162.244855,0.73318,1.372926,0.066151,0.03055,8191.493782,8,8,12.2857,4,2.621098,24.5218,4.091969,4.007333,27,184.666358,384.01612,0.077778,3.710766,-0.033102,127.714582,1.875,131.304545,206.506926,0.40698,75.568245,720.993036,19303.08756,0.027091,159.751555,5.370638,0.5,1.597516,0.26391,21840.09426,0.925514,0.574814,4.004682,3.214846,2.120183,295.92284,1.986718,4.031643,0.286722,0.461992,441,14.561681,315.463226,18154.08798,1.419611,0.043605,28.710241,0.754379,0.826389,13879.80756,28.612834,10218.74448,1.799168,770.79532,12.18327,148.809453,-0.000711,297.934209,27.157697,4.083231,3.330294,7.838391,12.044966,13.52842,12.875277,151.219754,0.714676,0.426847,156.980665,78.171606,78.288354,78.288354,157.139909,155.693663,78.171606,20650.69256,762.912388,1.262672,49.7207,12.678407,1.744568,37.498039,2.4153,1.932031,6,107.890435,268.914328,312.969136,37.856,14.343754,9039.473679,13.246561,5.018064,1.548652,6.879662,188.666358,2.740909,11.52482,43,-0.007249,2.833564,0.09125,68.971577,190.666358,0.557177,6.997909,5.19106,0,5.783825,17.415638,7.880345,31.56847,0.754774,12.150667,135.234448,41,38.505098,5722.434374,0.62406,24,5.584963,19.15683,20,596.33049,49.746102,-0.266283,18,0.001279,203.978517,29.809439,18.5,98.426,0.786122,0.9697,0.21629,105.086191,105.086191,210.172381,14.5,-0.172807,115.311924,115.942139,538.822284,8.757183,-0.029145,13914.86498,5.98311,16.84457,86.98713,0.042357,12057.15865,2.962085,7.744202,2.954876,3.116618,0,0.035457,0.574814,3.878297,0,3.898655,160.773689,161.396042,13.16195,12.90596,27.554914,456.907934,282.668804,38,113.484967,3.144066,3.299999,0.754379,0,79.914836,79.914836,160.023386,159.225528,4.054197,2.724157,7.694225,0.95743,697.61682,0.04122,80.592897,80.592897,0.203704,13.194295,13.192306,9585.079704,113.616767,6.218849,0.09602,1.864957,3.466701,14644.28607,1
